publisher	journal	role	editor	affiliation	url	date
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Carlo Giovannella	University of Rome Tor Vergata, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Carmen De Pablos Heredero	Universidad Rey Juan Carlos, Spain	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Carmen Stadelhofer	University of Ulm, Germany	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Donatella Persico	Istituto Tecnologie Didattiche, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Eugenia Ng	The Hong Kong Institute of Education, Hong Kong	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Fahri Özsungur	Mersin University Faculty of Economics and Administrative Sciences, Turkey	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Ian Selwood	University of Birmingham, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	José Tornero	Autonomous University of Barcelona, Spain	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Joseph Cullen	Tavistock Institute of London, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Laura Cervi	Universitat Autonoma de Barcelona, Spain	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Luciano Galliani	University of Padua, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Mark Stansfield	University of the West of Scotland, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Massimo Margottini	Roma Tre University, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Michelle Ramim	Nova Southeastern University, United States	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Nadim Khan	University of Kashmir, India	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Nicola Paparella	University of Salento, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Orlando De Pietro	University of Calabria, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Paolo Frignani	University of Ferrara, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Patrizia Oliva	University of Messina, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Peter Rittgen	Vlerick Leuven Gent Management School, Belgium	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Pier Cesare Rivoltella	Catholic University of The Sacred Heart, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Pio Alfredo Di Tore	University of Cassino, Italy, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Prantosh Kumar Paul	Raiganj University, India	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Sebastiano Costa	Università degli Studi della Campania, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Stefania Manca	National Research Council of Italy, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Tapio Varis	University of Tampere, Finland	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Valentina Dagiene	Institute of Mathematics and Informatics, Lithuania	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Yair Levy	Nova Southeastern University, United States	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Editor-in-Chief Emeriti	Lazar Rusu	Stockholm University, Sweden	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Editor-in-Chief Emeriti	Steven De Haes	University of Antwerp - Antwerp Management School, Belgium	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Editor-in-Chief Emeriti	Wim Van Grembergen	University of Antwerp, Belgium	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Beatriz Gómez	University of Balearic Islands, Spain	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Carla Wilkin	Monash University, Australia	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Carlos Juiz	University of Balearic Islands, Spain	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Fahri Özsungur	Mersin University Faculty of Economics and Administrative Sciences, Turkey	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Gianluigi Viscusi	Imperial College Business School, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Manish Kumar Goyal	Indian Institute of Technology, Indore, India, India	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Miguel Mira da Silva	Instituto Superior Técnico, Portugal	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	Pandi Vijayakumar	University College of Engineering Tindivanam, India	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
IGI Global	International Journal of Digital Strategy, Governance, and Business Transformation (IJDSGBT)	Associate Editors	RAMAMURTHY VENKATESH	Symbiosis Institute of Digital & Telecom Management, India	https://www.igi-global.com/journal/international-journal-digital-strategy-governance/224364	2022-01-04
